trial_condition_id,trial_id,trial_name,trial_stage,day,condition,value,unit,method
1586,6,CASP006-01,First Removal,44,stability,Stable,,lab
1587,7,CASP004-02,First Removal,44,stability,Stable,,lab
1588,8,ASP001-01,First Removal,45,stability,Stable,,lab
1589,9,EASP003-01,First Removal,45,stability,Stable,,lab
1590,10,WR005-01,First Removal,46,stability,Very Stable,,lab
1591,1,WR004-01,Loading,0,stability,,,lab
1592,2,CASP005-01,Loading,0,stability,,,lab
1593,3,EASP001-01,Loading,0,stability,,,lab
1594,4,IV002-01,Loading,0,stability,,,lab
1595,5,EASP002-01,Loading,0,stability,,,lab
1596,6,CASP006-01,Loading,0,stability,,,lab
1597,7,CASP004-02,Loading,0,stability,,,lab
1598,8,ASP001-01,Loading,0,stability,,,lab
1599,9,EASP003-01,Loading,0,stability,,,lab
1600,10,WR005-01,Loading,0,stability,,,lab
1601,1,WR004-01,Second Removal,67,stability,Very Stable,,lab
1602,2,CASP005-01,Second Removal,71,stability,Stable,,lab
1603,3,EASP001-01,Second Removal,72,stability,Stable,,lab
1604,4,IV002-01,Second Removal,49,stability,Stable,,lab
1605,5,EASP002-01,Second Removal,93,stability,VERY STABLE,,lab
1606,6,CASP006-01,Second Removal,90,stability,VERY STABLE,,lab
1607,7,CASP004-02,Second Removal,68,stability,VERY STABLE,,lab
1608,8,ASP001-01,Second Removal,90,stability,Stable,,lab
1609,9,EASP003-01,Second Removal,90,stability,STABLE,,lab
1610,10,WR005-01,Second Removal,95,stability,Stable,,lab
1611,1,WR004-01,First Removal,43,co2_evolution_1mg_co2_to_c,0.4,g OM/day,lab
1612,2,CASP005-01,First Removal,45,co2_evolution_1mg_co2_to_c,1.8,g OM/day,lab
1613,3,EASP001-01,First Removal,45,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1614,4,IV002-01,First Removal,19,co2_evolution_1mg_co2_to_c,3.8,g OM/day,lab
1615,5,EASP002-01,First Removal,48,co2_evolution_1mg_co2_to_c,3.9,g OM/day,lab
1616,6,CASP006-01,First Removal,44,co2_evolution_1mg_co2_to_c,2.7,g OM/day,lab
1617,7,CASP004-02,First Removal,44,co2_evolution_1mg_co2_to_c,1.6,g OM/day,lab
1618,8,ASP001-01,First Removal,45,co2_evolution_1mg_co2_to_c,4.7,g OM/day,lab
1619,9,EASP003-01,First Removal,45,co2_evolution_1mg_co2_to_c,2.5,g OM/day,lab
1620,10,WR005-01,First Removal,46,co2_evolution_1mg_co2_to_c,0.8,g OM/day,lab
1621,1,WR004-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1622,2,CASP005-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1623,3,EASP001-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1624,4,IV002-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1625,5,EASP002-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1626,6,CASP006-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1627,7,CASP004-02,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1628,8,ASP001-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1629,9,EASP003-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1630,10,WR005-01,Loading,0,co2_evolution_1mg_co2_to_c,,g OM/day,lab
1631,1,WR004-01,Second Removal,67,co2_evolution_1mg_co2_to_c,0.11728196,g OM/day,lab
1632,2,CASP005-01,Second Removal,71,co2_evolution_1mg_co2_to_c,2.256661656,g OM/day,lab
1633,3,EASP001-01,Second Removal,72,co2_evolution_1mg_co2_to_c,1.885598286,g OM/day,lab
1634,4,IV002-01,Second Removal,49,co2_evolution_1mg_co2_to_c,3.139573928,g OM/day,lab
1635,5,EASP002-01,Second Removal,93,co2_evolution_1mg_co2_to_c,1.607837683,g OM/day,lab
1636,6,CASP006-01,Second Removal,90,co2_evolution_1mg_co2_to_c,1.808609836,g OM/day,lab
1637,7,CASP004-02,Second Removal,68,co2_evolution_1mg_co2_to_c,1.274834696,g OM/day,lab
1638,8,ASP001-01,Second Removal,90,co2_evolution_1mg_co2_to_c,3.051727117,g OM/day,lab
1639,9,EASP003-01,Second Removal,90,co2_evolution_1mg_co2_to_c,1.631518808,g OM/day,lab
1640,10,WR005-01,Second Removal,95,co2_evolution_1mg_co2_to_c,1.51730531,g OM/day,lab
1641,1,WR004-01,First Removal,43,co2_eolution_2mg_co2_to_c,0.2,g TS/day,lab
1642,2,CASP005-01,First Removal,45,co2_eolution_2mg_co2_to_c,2.8,g TS/day,lab
1643,3,EASP001-01,First Removal,45,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1644,4,IV002-01,First Removal,19,co2_eolution_2mg_co2_to_c,10.9,g TS/day,lab
1645,5,EASP002-01,First Removal,48,co2_eolution_2mg_co2_to_c,8.2,g TS/day,lab
1646,6,CASP006-01,First Removal,44,co2_eolution_2mg_co2_to_c,2.2,g TS/day,lab
1647,7,CASP004-02,First Removal,44,co2_eolution_2mg_co2_to_c,3.5,g TS/day,lab
1648,8,ASP001-01,First Removal,45,co2_eolution_2mg_co2_to_c,9.2,g TS/day,lab
1649,9,EASP003-01,First Removal,45,co2_eolution_2mg_co2_to_c,6.4,g TS/day,lab
1650,10,WR005-01,First Removal,46,co2_eolution_2mg_co2_to_c,0.9,g TS/day,lab
1651,1,WR004-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1652,2,CASP005-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1653,3,EASP001-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1654,4,IV002-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1655,5,EASP002-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1656,6,CASP006-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1657,7,CASP004-02,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1658,8,ASP001-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1659,9,EASP003-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1660,10,WR005-01,Loading,0,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1661,1,WR004-01,Second Removal,67,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1662,2,CASP005-01,Second Removal,71,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1663,3,EASP001-01,Second Removal,72,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1664,4,IV002-01,Second Removal,49,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1665,5,EASP002-01,Second Removal,93,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1666,6,CASP006-01,Second Removal,90,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1667,7,CASP004-02,Second Removal,68,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1668,8,ASP001-01,Second Removal,90,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1669,9,EASP003-01,Second Removal,90,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1670,10,WR005-01,Second Removal,95,co2_eolution_2mg_co2_to_c,,g TS/day,lab
1671,1,WR004-01,Second Removal,67,maturity,1,,lab
1672,2,CASP005-01,Second Removal,71,maturity,1,,lab
1673,3,EASP001-01,Second Removal,72,maturity,1,,lab
1674,4,IV002-01,Second Removal,49,maturity,1,,lab
1675,5,EASP002-01,Second Removal,93,maturity,1,,lab
1676,6,CASP006-01,Second Removal,90,maturity,1,,lab
1677,7,CASP004-02,Second Removal,68,maturity,1,,lab
1678,8,ASP001-01,Second Removal,90,maturity,1,,lab
1679,9,EASP003-01,Second Removal,90,maturity,1,,lab
1680,10,WR005-01,Second Removal,95,maturity,1,,lab
1681,11,CASP004-01,Loading,0,bulk_density,754,lbs/CY (manual),field
1682,11,CASP004-01,Loading,0,bulk_density,0.29,g/cc,lab
1683,11,CASP004-01,First Removal,,bulk_density,754,lbs/CY (manual),field
1684,11,CASP004-01,First Removal,,bulk_density,0.29,g/cc,lab
1685,11,CASP004-01,Second Removal,,bulk_density,754,lbs/CY (manual),field
1686,11,CASP004-01,Second Removal,,bulk_density,0.29,g/cc,lab
1687,11,CASP004-01,Loading,0,temperature,65-80,F,field
1688,11,CASP004-01,First Removal,,temperature,65-80,F,field
1689,11,CASP004-01,Second Removal,,temperature,65-80,F,field
1690,11,CASP004-01,Loading,0,weather,Windy,,field
1691,11,CASP004-01,First Removal,,weather,Windy,,field
1692,11,CASP004-01,Second Removal,,weather,Windy,,field
1693,11,CASP004-01,Loading,0,moisture,51.0,,
1694,11,CASP004-01,First Removal,,moisture,51.0,,
1695,11,CASP004-01,Second Removal,,moisture,51.0,,
1696,11,CASP004-01,Loading,0,c_to_n,34.0,,lab
1697,11,CASP004-01,First Removal,,c_to_n,34.0,,lab
1698,11,CASP004-01,Second Removal,,c_to_n,34.0,,lab
1699,11,CASP004-01,Loading,0,maturity,0.0,,lab
1700,11,CASP004-01,First Removal,,maturity,0.0,,lab
1701,11,CASP004-01,Second Removal,,maturity,0.0,,lab
