obs_id,facility_id,trial_id,bag_id,item_id,trial_stage,weight1,weight2,weight3,mean_weight_final_g,%_not_decomposed,%_decomposed,bag_intact,photo_available,notes,outlier_alert
903,44547.0,44547-01-21,44547_01_21_C_3,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
904,44547.0,44547-01-21,44547_01_21_C_4,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
905,44547.0,44547-01-21,44547_01_21_C_5,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
906,44547.0,44547-01-21,44547_01_21_C_6,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
907,44547.0,44547-01-21,44547_01_21_C_1,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
908,44547.0,44547-01-21,44547_01_21_C_2,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
909,44547.0,44547-01-21,44547_01_21_C_3,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
910,44547.0,44547-01-21,44547_01_21_C_4,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
911,44547.0,44547-01-21,44547_01_21_C_5,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
912,44547.0,44547-01-21,44547_01_21_C_6,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
913,44547.0,44547-01-21,44547_01_21_C_1,18,End,5.09,5.09,5.09,5.09,40.02,59.98,True,True,,False
914,44547.0,44547-01-21,44547_01_21_C_2,18,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
915,44547.0,44547-01-21,44547_01_21_C_3,18,End,17.85,17.76,17.8,17.8,139.94,-39.94,True,True,,True
916,44547.0,44547-01-21,44547_01_21_C_4,18,End,26.63,26.61,26.62,26.62,209.28,-109.28,True,True,,True
917,44547.0,44547-01-21,44547_01_21_C_5,18,End,13.06,13.04,13.04,13.05,102.59,-2.59,True,True,Several items stuck together and not decomposed well,True
918,44547.0,44547-01-21,44547_01_21_C_6,18,End,18.9,18.92,18.88,18.9,148.58,-48.58,True,True,Several items stuck together and not decomposed well,True
919,44547.0,44547-01-21,44547_01_21_C_1,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
920,44547.0,44547-01-21,44547_01_21_C_2,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
921,44547.0,44547-01-21,44547_01_21_C_3,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
922,44547.0,44547-01-21,44547_01_21_C_4,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
923,44547.0,44547-01-21,44547_01_21_C_5,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
924,44547.0,44547-01-21,44547_01_21_C_6,18,Start,12.69,12.73,12.74,12.72,100.0,0.0,True,True,More detailed composition in word doc,False
925,44547.0,44547-01-21,44547_01_21_C_1,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
926,44547.0,44547-01-21,44547_01_21_C_2,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
927,44547.0,44547-01-21,44547_01_21_C_3,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
928,44547.0,44547-01-21,44547_01_21_C_4,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
929,44547.0,44547-01-21,44547_01_21_C_5,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
930,44547.0,44547-01-21,44547_01_21_C_6,18,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
931,44547.0,44547-01-21,44547_01_21_C_1,18,End,5.09,5.09,5.09,5.09,40.02,59.98,True,True,,False
932,44547.0,44547-01-21,44547_01_21_C_2,18,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
933,44547.0,44547-01-21,44547_01_21_C_3,18,End,17.85,17.76,17.8,17.8,139.94,-39.94,True,True,,True
934,44547.0,44547-01-21,44547_01_21_C_4,18,End,26.63,26.61,26.62,26.62,209.28,-109.28,True,True,,True
935,44547.0,44547-01-21,44547_01_21_C_5,18,End,13.06,13.04,13.04,13.05,102.59,-2.59,True,True,Several items stuck together and not decomposed well,True
936,44547.0,44547-01-21,44547_01_21_C_6,18,End,18.9,18.92,18.88,18.9,148.58,-48.58,True,True,Several items stuck together and not decomposed well,True
937,44547.0,44547-01-21,44547_01_21_C_1,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
938,44547.0,44547-01-21,44547_01_21_C_2,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
939,44547.0,44547-01-21,44547_01_21_C_3,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
940,44547.0,44547-01-21,44547_01_21_C_4,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
941,44547.0,44547-01-21,44547_01_21_C_5,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
942,44547.0,44547-01-21,44547_01_21_C_6,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
943,44547.0,44547-01-21,44547_01_21_C_1,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
944,44547.0,44547-01-21,44547_01_21_C_2,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
945,44547.0,44547-01-21,44547_01_21_C_3,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
946,44547.0,44547-01-21,44547_01_21_C_4,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
947,44547.0,44547-01-21,44547_01_21_C_5,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
948,44547.0,44547-01-21,44547_01_21_C_6,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
949,44547.0,44547-01-21,44547_01_21_C_1,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
950,44547.0,44547-01-21,44547_01_21_C_2,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
951,44547.0,44547-01-21,44547_01_21_C_3,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
952,44547.0,44547-01-21,44547_01_21_C_4,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
953,44547.0,44547-01-21,44547_01_21_C_5,19,End,5.08,5.07,5.08,5.08,105.18,-5.18,True,True,Several items stuck together and not decomposed well,True
954,44547.0,44547-01-21,44547_01_21_C_6,19,End,5.6,5.6,5.6,5.6,115.94,-15.94,True,True,Several items stuck together and not decomposed well,True
955,44547.0,44547-01-21,44547_01_21_C_1,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
956,44547.0,44547-01-21,44547_01_21_C_2,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
957,44547.0,44547-01-21,44547_01_21_C_3,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
958,44547.0,44547-01-21,44547_01_21_C_4,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
959,44547.0,44547-01-21,44547_01_21_C_5,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
960,44547.0,44547-01-21,44547_01_21_C_6,19,Start,4.84,4.82,4.82,4.83,100.0,0.0,True,True,More detailed composition in word doc,False
961,44547.0,44547-01-21,44547_01_21_C_1,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
962,44547.0,44547-01-21,44547_01_21_C_2,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
963,44547.0,44547-01-21,44547_01_21_C_3,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
964,44547.0,44547-01-21,44547_01_21_C_4,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
965,44547.0,44547-01-21,44547_01_21_C_5,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
966,44547.0,44547-01-21,44547_01_21_C_6,19,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
967,44547.0,44547-01-21,44547_01_21_C_1,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
968,44547.0,44547-01-21,44547_01_21_C_2,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
969,44547.0,44547-01-21,44547_01_21_C_3,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
970,44547.0,44547-01-21,44547_01_21_C_4,19,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
971,44547.0,44547-01-21,44547_01_21_C_5,19,End,5.08,5.07,5.08,5.08,105.18,-5.18,True,True,Several items stuck together and not decomposed well,True
972,44547.0,44547-01-21,44547_01_21_C_6,19,End,5.6,5.6,5.6,5.6,115.94,-15.94,True,True,Several items stuck together and not decomposed well,True
973,44547.0,44547-01-21,44547_01_21_C_1,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
974,44547.0,44547-01-21,44547_01_21_C_2,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
975,44547.0,44547-01-21,44547_01_21_C_3,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
976,44547.0,44547-01-21,44547_01_21_C_4,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
977,44547.0,44547-01-21,44547_01_21_C_5,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
978,44547.0,44547-01-21,44547_01_21_C_6,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
979,44547.0,44547-01-21,44547_01_21_C_1,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
980,44547.0,44547-01-21,44547_01_21_C_2,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
981,44547.0,44547-01-21,44547_01_21_C_3,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
982,44547.0,44547-01-21,44547_01_21_C_4,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
983,44547.0,44547-01-21,44547_01_21_C_5,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
984,44547.0,44547-01-21,44547_01_21_C_6,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
985,44547.0,44547-01-21,44547_01_21_C_1,20,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
986,44547.0,44547-01-21,44547_01_21_C_2,20,End,11.43,11.42,11.48,11.44,250.33,-150.33,True,True,,True
987,44547.0,44547-01-21,44547_01_21_C_3,20,End,6.33,6.34,6.31,6.33,138.51,-38.51,True,True,,True
988,44547.0,44547-01-21,44547_01_21_C_4,20,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
989,44547.0,44547-01-21,44547_01_21_C_5,20,End,4.56,4.56,4.56,4.56,99.78,0.22,True,True,Several items stuck together and not decomposed well,False
990,44547.0,44547-01-21,44547_01_21_C_6,20,End,5.69,5.69,5.7,5.69,124.51,-24.51,True,True,Several items stuck together and not decomposed well,True
991,44547.0,44547-01-21,44547_01_21_C_1,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
992,44547.0,44547-01-21,44547_01_21_C_2,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
993,44547.0,44547-01-21,44547_01_21_C_3,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
994,44547.0,44547-01-21,44547_01_21_C_4,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
995,44547.0,44547-01-21,44547_01_21_C_5,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
996,44547.0,44547-01-21,44547_01_21_C_6,20,Start,4.55,4.58,4.57,4.57,100.0,0.0,True,True,,False
997,44547.0,44547-01-21,44547_01_21_C_1,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
998,44547.0,44547-01-21,44547_01_21_C_2,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
999,44547.0,44547-01-21,44547_01_21_C_3,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1000,44547.0,44547-01-21,44547_01_21_C_4,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1001,44547.0,44547-01-21,44547_01_21_C_5,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1002,44547.0,44547-01-21,44547_01_21_C_6,20,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1003,44547.0,44547-01-21,44547_01_21_C_1,20,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1004,44547.0,44547-01-21,44547_01_21_C_2,20,End,11.43,11.42,11.48,11.44,250.33,-150.33,True,True,,True
1005,44547.0,44547-01-21,44547_01_21_C_3,20,End,6.33,6.34,6.31,6.33,138.51,-38.51,True,True,,True
1006,44547.0,44547-01-21,44547_01_21_C_4,20,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1007,44547.0,44547-01-21,44547_01_21_C_5,20,End,4.56,4.56,4.56,4.56,99.78,0.22,True,True,Several items stuck together and not decomposed well,False
1008,44547.0,44547-01-21,44547_01_21_C_6,20,End,5.69,5.69,5.7,5.69,124.51,-24.51,True,True,Several items stuck together and not decomposed well,True
1009,44547.0,44547-01-21,44547_01_21_C_1,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1010,44547.0,44547-01-21,44547_01_21_C_2,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1011,44547.0,44547-01-21,44547_01_21_C_3,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1012,44547.0,44547-01-21,44547_01_21_C_4,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1013,44547.0,44547-01-21,44547_01_21_C_5,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1014,44547.0,44547-01-21,44547_01_21_C_6,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1015,44547.0,44547-01-21,44547_01_21_C_1,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1016,44547.0,44547-01-21,44547_01_21_C_2,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1017,44547.0,44547-01-21,44547_01_21_C_3,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1018,44547.0,44547-01-21,44547_01_21_C_4,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1019,44547.0,44547-01-21,44547_01_21_C_5,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1020,44547.0,44547-01-21,44547_01_21_C_6,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1021,44547.0,44547-01-21,44547_01_21_C_1,21,End,17.2,17.25,17.38,17.28,205.71,-105.71,True,True,,True
1022,44547.0,44547-01-21,44547_01_21_C_2,21,End,4.7,4.77,4.72,4.73,56.31,43.69,True,True,"2 fragments, weighed together",False
1023,44547.0,44547-01-21,44547_01_21_C_3,21,End,6.69,6.56,6.72,6.66,79.29,20.71,True,True,,False
1024,44547.0,44547-01-21,44547_01_21_C_4,21,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1025,44547.0,44547-01-21,44547_01_21_C_5,21,End,8.47,8.46,8.45,8.46,100.71,-0.71,True,True,Several items stuck together and not decomposed well,True
1026,44547.0,44547-01-21,44547_01_21_C_6,21,End,8.97,8.97,8.96,8.97,106.79,-6.79,True,True,Several items stuck together and not decomposed well,True
1027,44547.0,44547-01-21,44547_01_21_C_1,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1028,44547.0,44547-01-21,44547_01_21_C_2,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1029,44547.0,44547-01-21,44547_01_21_C_3,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1030,44547.0,44547-01-21,44547_01_21_C_4,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1031,44547.0,44547-01-21,44547_01_21_C_5,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1032,44547.0,44547-01-21,44547_01_21_C_6,21,Start,8.38,8.4,8.42,8.4,100.0,0.0,True,True,,False
1033,44547.0,44547-01-21,44547_01_21_C_1,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1034,44547.0,44547-01-21,44547_01_21_C_2,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1035,44547.0,44547-01-21,44547_01_21_C_3,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1036,44547.0,44547-01-21,44547_01_21_C_4,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1037,44547.0,44547-01-21,44547_01_21_C_5,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1038,44547.0,44547-01-21,44547_01_21_C_6,21,Interval,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1039,44547.0,44547-01-21,44547_01_21_C_1,21,End,17.2,17.25,17.38,17.28,205.71,-105.71,True,True,,True
1040,44547.0,44547-01-21,44547_01_21_C_2,21,End,4.7,4.77,4.72,4.73,56.31,43.69,True,True,"2 fragments, weighed together",False
1041,44547.0,44547-01-21,44547_01_21_C_3,21,End,6.69,6.56,6.72,6.66,79.29,20.71,True,True,,False
1042,44547.0,44547-01-21,44547_01_21_C_4,21,End,0.0,0.0,0.0,0.0,0.0,100.0,True,,,False
1043,44547.0,44547-01-21,44547_01_21_C_5,21,End,8.47,8.46,8.45,8.46,100.71,-0.71,True,True,Several items stuck together and not decomposed well,True
1044,44547.0,44547-01-21,44547_01_21_C_6,21,End,8.97,8.97,8.96,8.97,106.79,-6.79,True,True,Several items stuck together and not decomposed well,True
